timestamp,open,high,low,close,volume
2021-06-27 10:13:00+00:00,2.09,2.095,2.09,2.095,168.27
2021-06-27 10:14:00+00:00,2.0981,2.0995,2.097,2.097,1067.37
2021-06-27 10:15:00+00:00,2.1059,2.1059,2.1058,2.1059,493.0
2021-06-27 10:16:00+00:00,2.1059,2.1059,2.1059,2.1059,504.22
2021-06-27 10:17:00+00:00,2.1059,2.1059,2.1059,2.1059,0.0
2021-06-27 10:18:00+00:00,2.1059,2.1059,2.1059,2.1059,0.0
2021-06-27 10:19:00+00:00,2.1059,2.1059,2.1059,2.1059,0.0
2021-06-27 10:20:00+00:00,2.1024,2.1024,2.1024,2.1024,4.76
2021-06-27 10:21:00+00:00,2.1024,2.1024,2.1024,2.1024,0.0
2021-06-27 10:22:00+00:00,2.1024,2.1024,2.1024,2.1024,0.0
2021-06-27 10:23:00+00:00,2.1054,2.1054,2.1054,2.1054,200.0
2021-06-27 10:24:00+00:00,2.1054,2.1054,2.0945,2.0945,477.26
2021-06-27 10:25:00+00:00,2.0945,2.0962,2.0945,2.0962,107.49
2021-06-27 10:26:00+00:00,2.1017,2.1017,2.1017,2.1017,1.41
2021-06-27 10:27:00+00:00,2.1017,2.1017,2.1017,2.1017,101.11
2021-06-27 10:28:00+00:00,2.1017,2.1017,2.1017,2.1017,0.0
2021-06-27 10:29:00+00:00,2.1017,2.1017,2.1017,2.1017,0.0
2021-06-27 10:30:00+00:00,2.1017,2.1017,2.1017,2.1017,0.0
2021-06-27 10:31:00+00:00,2.1015,2.1015,2.1015,2.1015,20.5
2021-06-27 10:32:00+00:00,2.1015,2.1015,2.1015,2.1015,4.75
2021-06-27 10:33:00+00:00,2.092,2.0966,2.0876,2.0966,1562.71
2021-06-27 10:34:00+00:00,2.088,2.088,2.088,2.088,73.89
2021-06-27 10:35:00+00:00,2.0881,2.0954,2.0881,2.0954,25.47
2021-06-27 10:36:00+00:00,2.0881,2.0912,2.0799,2.0912,5431.84
2021-06-27 10:37:00+00:00,2.0846,2.0846,2.0846,2.0846,1.49
2021-06-27 10:38:00+00:00,2.08,2.08,2.0762,2.0762,1177.13
2021-06-27 10:39:00+00:00,2.0721,2.078,2.07,2.078,397.78
2021-06-27 10:40:00+00:00,2.078,2.078,2.078,2.078,0.0
2021-06-27 10:41:00+00:00,2.0694,2.0779,2.0627,2.0711,4658.07
2021-06-27 10:42:00+00:00,2.0711,2.0711,2.0711,2.0711,1.5
2021-06-27 10:43:00+00:00,2.0711,2.0828,2.0709,2.0828,1275.97
2021-06-27 10:44:00+00:00,2.0796,2.0796,2.0723,2.0723,97.78
2021-06-27 10:45:00+00:00,2.0797,2.0797,2.0787,2.0793,1233.32
2021-06-27 10:46:00+00:00,2.0793,2.0793,2.0793,2.0793,0.0
